date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:32	2248144/2248144	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-overlay.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-overlay.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:32	3840/3840	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-shape-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-four-shape-3.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:32	4890/4890	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/mail-bg-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/mail-bg-2.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:33	142450/142450	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-4-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-4-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:33	216908/216908	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/about-bg-5.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/about-bg-5.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:33	126553/126553	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-5-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-5-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:33	92716/92716	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-5-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-5-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:33	119835/119835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-5-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-5-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:34	74512/74512	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-1-normal.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-1-normal.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:34	185648/185648	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-bg-5.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/service-bg-5.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:34	97868/97868	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:34	48528/48528	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-2-normal.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-2-normal.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:35	125653/125653	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:35	74662/74662	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-3-normal.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-3-normal.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:35	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Oct%202025%2004:34:35%20GMT	https://bracketweb.com/zeinet-html/main-html/broadsatelite-tvand.html	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/broadsatelite-tvand.html	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:36	93947/93947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:36	68164/68164	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-4-normal.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-4-normal.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:36	91668/91668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-5-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:36	192335/192335	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/offer-bg.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/offer-bg.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:36	47700/47700	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/offer-bg-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/offer-bg-2.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:37	1150/1150	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/info-icon.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/info-icon.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:37	513341/513341	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/offer-img-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/offer-img-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:37	636340/636340	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/movie-bg.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/movie-bg.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:38	205200/205200	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:39	310449/310449	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:39	269673/269673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:39	7945/7945	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/quote-icon.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/quote-icon.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:39	261689/261689	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/movie-4-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:39	19985/19985	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-4-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-4-1.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:39	22211/22211	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-4-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-4-2.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:40	29544/29544	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-4-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/testimonial/testimonial-4-3.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:40	39240/39240	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/brand-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/brand-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:40	4813/4813	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-1.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:40	3386/3386	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-2.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:41	7311/7311	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-3.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:41	5048/5048	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-4.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-4.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:41	3745/3745	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-5.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/brand/brand-3-5.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:42	115982/115982	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/price-3-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/price-3-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:42	43407/43407	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/price-logo.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/price-logo.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:43	12960/12960	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/video-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/video-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:43	116058/116058	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/price-3-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/price-3-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:43	165329/165329	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/video-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/video-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:44	41103/41103	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/video-btn-border.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/video-btn-border.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:44	21287/21287	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/faq-2-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/faq-2-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:45	489193/489193	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/faq-2-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/faq-2-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:45	92651/92651	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/news-3-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/news-3-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:45	77860/77860	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/blog/news-3-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/blog/news-3-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:45	18399/18399	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/footer-two-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/footer-two-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:45	66263/66263	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/footer-bg.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/footer-bg.jpg	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:45	62548/62548	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/footer-two-shape-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/footer-two-shape-2.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:46	41610/41610	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/logo-4.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/logo-4.png	(from https://bracketweb.com/zeinet-html/main-html/index4.html)
10:34:46	12870/12870	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/css/zeinet-dark.css	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/css/zeinet-dark.css	(from https://bracketweb.com/zeinet-html/main-html/index4-dark.html)
10:34:46	470/470	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/css/zeinet-color-2.css	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/css/zeinet-color-2.css	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:46	52064/52064	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/logo-5.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/logo-5.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:47	191835/191835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-5-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-5-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:47	109528/109528	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-left-shape.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-left-shape.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:47	5909/5909	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-shape-2.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-shape-2.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:48	1004304/1004304	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-shape-1.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-shape-1.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:48	12552/12552	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-shape-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/main-slider-five-shape-3.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:48	143340/143340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-5-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-5-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:49	3398/3398	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-four-shape.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-four-shape.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:49	1035476/1035476	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-5-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/backgrounds/main-slider-5-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:49	75281/75281	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-four-bg.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-four-bg.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:50	2391/2391	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-item-bg.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/feature-item-bg.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:50	3507/3507	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/about-6-shape.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/about-6-shape.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:51	95459/95459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-6-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-6-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:51	157613/157613	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/about-6-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/about-6-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:51	9657/9657	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/shapes/mail-bg-3.png	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/shapes/mail-bg-3.png	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:51	56849/56849	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-1.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-1.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:51	54242/54242	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-2.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-2.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:51	38732/38732	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-3.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-3.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
10:34:52	35485/35485	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jan%202024%2023:57:34%20GMT	https://bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-4.jpg	D:/xampp/htdocs/Laravel/ISP-MS/bracketweb.com/zeinet-html/main-html/assets/images/resources/service-6-4.jpg	(from https://bracketweb.com/zeinet-html/main-html/index5.html)
